YGR159C	NSR1	""	SHE5	Verified	viable
YGR161C	RTS3	""	""	Uncharacterized	viable
YGR163W	GTR2	GTp binding protein Resemblance	""	Verified	viable
YGR164W	""	""	""	Uncharacterized	viable
YGR165W	MRPS35	Mitochondrial Ribosomal Protein, Small subunit	mitochondrial 37S ribosomal protein MRPS35|mS45	Verified	viable
YGR166W	TRS65	TRapp Subunit	KRE11	Verified	viable
YGR167W	CLC1	Clathrin Light Chain	SCD4	Verified	viable
YGR168C	PEX35	PEroXin	""	Uncharacterized	viable
YGR169C	PUS6	PseudoUridine Synthase	pseudouridine synthase PUS6	Verified	viable
YGR170W	PSD2	PhosphatidylSerine Decarboxylase	phosphatidylserine decarboxylase 2	Verified	viable
YGR171C	MSM1	Mitochondrial aminoacyl-tRNA Synthetase, Methionine	methionine--tRNA ligase MSM1	Verified	viable
YGR172C	YIP1	Ypt-Interacting Protein	transporter YIP1	Verified	inviable
YGR173W	RBG2	RiBosome interacting Gtpase	GIR1	Verified	viable
YGR174C	CBP4	Cytochrome B mRNA Processing	""	Verified	viable
YGR175C	ERG1	ERGosterol biosynthesis	squalene monooxygenase	Verified	inviable
YGR177C	ATF2	AcetylTransFerase	alcohol O-acetyltransferase	Verified	viable
YGR178C	PBP1	Pab1p-Binding Protein	MRS16	Verified	viable
YGR179C	OKP1	Outer Kinetochore Protein	""	Verified	inviable
YGR180C	RNR4	RiboNucleotide Reductase	CRT3|PSO3|ribonucleotide-diphosphate reductase subunit RNR4	Verified	viable
YGR181W	TIM13	Translocase of the Inner Mitochondrial membrane	protein translocase subunit TIM13	Verified	viable
YGR183C	QCR9	ubiQuinol-cytochrome C oxidoReductase	ubiquinol--cytochrome-c reductase subunit 9|UCR9	Verified	viable
YGR184C	UBR1	""	E3 ubiquitin-protein ligase UBR1|PTR1	Verified	viable
YGR185C	TYS1	TYrosyl-tRNA Synthetase	TTS1|tyrosine--tRNA ligase TYS1|TyrRS	Verified	inviable
YGR186W	TFG1	Transcription Factor G	RAP74|SSU71|transcription factor IIF subunit TFG1	Verified	inviable
YGR187C	HGH1	HmG1/2 Homolog	""	Verified	viable
YGR188C	BUB1	Budding Uninhibited by Benzimidazole	protein kinase BUB1	Verified	viable
YGR189C	CRH1	Congo Red Hypersensitive	transglycosylase	Verified	viable
YGR191W	HIP1	HIstidine Permease	histidine permease	Verified	inviable
YGR192C	TDH3	Triose-phosphate DeHydrogenase	GAPDH|GLD1|glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) TDH3|GPD|HSP35|HSP36|SSS2	Verified	viable
YGR193C	PDX1	Pyruvate Dehydrogenase complex protein X	""	Verified	viable
YGR194C	XKS1	XyluloKinaSe	xylulokinase	Verified	viable
YGR195W	SKI6	SuperKIller	ECM20|exosome non-catalytic core subunit SKI6|RRP41	Verified	inviable
YGR196C	FYV8	Function required for Yeast Viability	""	Verified	viable
YGR197C	SNG1	""	""	Verified	viable
YGR198W	YPP1	alpha-sYnuclein Protective Protein	""	Verified	inviable
YGR199W	PMT6	Protein O-MannosylTransferase	dolichyl-phosphate-mannose-protein mannosyltransferase PMT6	Verified	viable
YGR200C	ELP2	ELongator Protein	Elongator subunit ELP2|KTI3|TOT2	Verified	viable
YGR201C	""	""	""	Uncharacterized	viable
YGR202C	PCT1	Phosphocholine CytidylylTransferase	BSR2|CCT1|choline-phosphate cytidylyltransferase	Verified	viable
YGR203W	YCH1	Yeast Cdc25 Homolog	phosphatase YCH1	Verified	viable
YGR204W	ADE3	ADEnine requiring	trifunctional formate-tetrahydrofolate ligase/methenyltetrahydrofolate cyclohydrolase/methylenetetrahydrofolate dehydrogenase ADE3	Verified	viable
YGR205W	TDA10	Topoisomerase I Damage Affected	putative ATP-dependent kinase	Verified	viable
YGR206W	MVB12	MultiVesicular Body sorting factor of 12 kilodaltons	ubiquitin-binding ESCRT-I subunit protein MVB12	Verified	viable
YGR207C	CIR1	Changed Intracellular Redox state	""	Verified	viable
YGR208W	SER2	SERine requiring	phosphoserine phosphatase	Verified	viable
YGR209C	TRX2	ThioRedoXin	LMA1|thioredoxin TRX2	Verified	viable
YGR210C	""	""	""	Uncharacterized	viable
YGR211W	ZPR1	Zinc finger PRotein	zinc finger-containing protein ZPR1	Verified	inviable
YGR212W	SLI1	Sphingosine-Like Immunosuppressant resistant gene	N-acetyltransferase	Verified	viable
YGR213C	RTA1	Resistance To 7-Aminocholesterol	""	Verified	viable
YGR214W	RPS0A	Ribosomal Protein of the Small subunit	NAB1|NAB1A|ribosomal 40S subunit protein S0A|S0A|S2|uS2|YST1	Verified	viable
YGR215W	RSM27	Ribosomal Small subunit of Mitochondria	mitochondrial 37S ribosomal protein RSM27|mS33	Verified	viable
YGR216C	GPI1	GlycosylPhosphatidylInositol anchoring biosynthesis	phosphatidylinositol N-acetylglucosaminyltransferase	Verified	inviable
YGR217W	CCH1	Calcium Channel Homolog	""	Verified	viable
YGR218W	CRM1	Chromosome Region Maintenance	exportin CRM1|KAP124|XPO1	Verified	inviable
YGR220C	MRPL9	Mitochondrial Ribosomal Protein, Large subunit	mitochondrial 54S ribosomal protein YmL9|uL3m|YmL9	Verified	viable
YGR221C	TOS2	Target Of Sbf	""	Verified	viable
YGR222W	PET54	PETite colonies	""	Verified	viable
YGR223C	HSV2	Homologous with SVP1	""	Verified	viable
YGR224W	AZR1	Acetic Acid and AZoles Resistance	azole transporter	Verified	viable
YGR225W	AMA1	Activator of Meiotic APC/C	SPO70	Verified	viable
YGR227W	DIE2	Derepression of ITR1 Expression	ALG10|dolichyl-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-dolichol alpha-1,2- glucosyltransferase	Verified	viable
YGR229C	SMI1	Suppressor of MAR Inhibitor	KNR4	Verified	viable
YGR230W	BNS1	Bypasses Need for Spo12p	""	Verified	viable
YGR231C	PHB2	ProHiBitin	prohibitin subunit PHB2	Verified	viable
YGR232W	NAS6	Non-ATPase Subunit 6	""	Verified	viable
YGR233C	PHO81	PHOsphate metabolism	phoS|VAC6	Verified	viable
YGR234W	YHB1	Yeast flavoHemogloBin	flavohemoglobin|YHB4	Verified	viable
YGR235C	MIC26	MItochondrial contact site and Cristae organizing system	MCS29|MIO27|MOS2	Verified	viable
YGR236C	SPG1	Stationary Phase Gene	""	Verified	viable
YGR237C	""	""	""	Uncharacterized	viable
YGR238C	KEL2	KELch repeat	""	Verified	viable
YGR239C	PEX21	PEroXin	""	Verified	viable
YGR240C	PFK1	PhosphoFructoKinase	6-phosphofructokinase subunit alpha	Verified	viable
YGR241C	YAP1802	Yeast Assembly Polypeptide	""	Verified	viable
YGR243W	MPC3	Mitochondrial Pyruvate Carrier	FMP43|mitochondrial pyruvate carrier	Verified	viable
YGR244C	LSC2	Ligase of Succinyl-CoA	succinate--CoA ligase (GDP-forming) subunit beta	Verified	viable
YGR245C	SDA1	Severe Depolymerization of Actin	""	Verified	inviable
YGR246C	BRF1	B-Related Factor	PCF4|TDS4|TFIIIB70|transcription factor TFIIIB subunit BRF1	Verified	inviable
YGR247W	CPD1	Cyclic nucleotide PhosphoDiesterase	2',3'-cyclic-nucleotide 3'-phosphodiesterase	Verified	viable
YGR248W	SOL4	Suppressor Of Los1-1	6-phosphogluconolactonase SOL4	Verified	viable
YGR249W	MGA1	""	""	Verified	viable
YGR250C	RIE1	Restoration of Impaired growths of ERMES-lacking cells	WHI8	Verified	viable
YGR251W	NOP19	NucleOlar Protein	DHI1	Verified	inviable
YGR253C	PUP2	PUtative Proteasome subunit	DOA5|proteasome core particle subunit alpha 5	Verified	inviable
YGR256W	GND2	6-phosphoGlucoNateDehydrogenase	phosphogluconate dehydrogenase (decarboxylating) GND2	Verified	viable
YGR260W	TNA1	Transporter of Nicotinic Acid	""	Verified	viable
YGR261C	APL6	clathrin Adaptor Protein complex Large chain	YKS5	Verified	viable
YGR262C	BUD32	BUD site selection	LDB14|serine/threonine protein kinase BUD32	Verified	viable
YGR263C	SAY1	Steryl Acetyl hYdrolase	steryl deacetylase	Verified	viable
YGR264C	MES1	MEthionyl-tRNA Synthetase	MESI|methionine--tRNA ligase MES1|MetRS	Verified	inviable
YGR266W	""	""	""	Verified	viable
YGR267C	FOL2	FOLic acid synthesis	GTP cyclohydrolase I	Verified	inviable
YGR268C	HUA1	""	""	Verified	viable
YGR270W	YTA7	Yeast Tat-binding Analog	""	Verified	viable
YGR274C	TAF1	TATA binding protein-Associated Factor	histone acetyltransferase|KAT4|TAF130|TAF145|TafII130|TafII145	Verified	inviable
YGR275W	RTT102	Regulator of Ty1 Transposition	""	Verified	viable
YGR277C	CAB4	Coenzyme A Biosynthesis	putative pantetheine-phosphate adenylyltransferase	Verified	inviable
YGR278W	CWC22	Complexed With Cef1p	U2-type spliceosomal complex subunit CWC22	Verified	inviable
YGR279C	SCW4	Soluble Cell Wall protein	putative family 17 glucosidase	Verified	viable
YGR280C	PXR1	PinX1-Related gene	GNO1|PinX1|telomerase inhibitor	Verified	inviable
YGR281W	YOR1	Yeast Oligomycin Resistance	ATP-binding cassette transporter YOR1|YRS1	Verified	viable
YGR282C	BGL2	Beta-GLucanase	glucan 1,3-beta-glucosidase|SCW9	Verified	viable
YGR283C	""	""	putative methyltransferase	Verified	viable
YGR284C	ERV29	ER Vesicle	""	Verified	viable
YGR285C	ZUO1	ZUOtin	zuotin	Verified	viable
YGR286C	BIO2	BIOtin	biotin synthase	Verified	viable
YGR287C	IMA1	IsoMAltase	oligo-1,6-glucosidase IMA1	Verified	viable
YGR288W	MAL13	MALtose fermentation	MALR|transcription factor MAL13	Verified	viable
YGR295C	COS6	COnserved Sequence	""	Verified	viable
YHR001W-A	QCR10	ubiQuinol-cytochrome C oxidoReductase	ubiquinol--cytochrome-c reductase subunit 10	Verified	viable
YHR005C-A	TIM10	Translocase of the Inner Membrane	MRS11|protein transporter TIM10	Verified	inviable
YHR021W-A	ECM12	ExtraCellular Mutant	""	Uncharacterized	viable
YHR139C-A	""	""	""	Uncharacterized	viable
YIL014C-A	""	""	YIL015C-A	Uncharacterized	viable
YJL001W	PRE3	PRoteinase yscE	CRL21|proteasome core particle subunit beta 1	Verified	inviable
YJL002C	OST1	OligoSaccharylTransferase	dolichyl-diphosphooligosaccharide--protein glycotransferase subunit OST1|NLT1	Verified	inviable
YJL003W	COX16	Cytochrome c OXidase	""	Verified	viable
YJL004C	SYS1	Suppressor of Ypt Six	""	Verified	viable
YJL005W	CYR1	CYclic AMP Requirement	adenylate cyclase|CDC35|FIL1|HSR1|SRA4|TSM0185	Verified	inviable
YJL006C	CTK2	Carboxy-Terminal domain Kinase	""	Verified	viable
YJL007C	""	""	""	Uncharacterized	viable
YJL008C	CCT8	Chaperonin Containing TCP-1	chaperonin-containing T-complex subunit CCT8	Verified	inviable
YJL010C	NOP9	NucleOlar Protein	RNA-binding RNA processing protein NOP9	Verified	inviable
YJL011C	RPC17	RNA Polymerase C	C17|DNA-directed RNA polymerase III subunit RPC17	Verified	inviable
YJL013C	MAD3	Mitotic Arrest-Deficient	""	Verified	viable
YJL014W	CCT3	Chaperonin Containing TCP-1	BIN2|chaperonin-containing T-complex subunit CCT3|TCP3	Verified	inviable
YJL016W	TPH3	Twin PH domain-3	YJL017W	Uncharacterized	viable
YJL019W	MPS3	MonoPolar Spindle	NEP98|YJL018W	Verified	inviable
YJL020C	BBC1	Bni1 synthetic lethal and Bee1 (las17) Complex member	MTI1|YJL021C	Verified	viable
YJL023C	PET130	PETite colonies	""	Verified	viable
YJL024C	APS3	clathrin Associated Protein complex Small subunit	YKS7	Verified	viable
YJL025W	RRN7	Regulation of RNA polymerase I	""	Verified	inviable
YJL026W	RNR2	RiboNucleotide Reductase	CRT6|ribonucleotide-diphosphate reductase subunit RNR2	Verified	inviable
YJL027C	""	""	""	Uncharacterized	viable
YJL028W	""	""	""	Verified	viable
YJL029C	VPS53	Vacuolar Protein Sorting	""	Verified	viable
YJL030W	MAD2	Mitotic Arrest-Deficient	spindle checkpoint protein MAD2	Verified	viable
YJL031C	BET4	Blocked Early in Transport	Rab geranylgeranyltransferase BET4	Verified	inviable
YJL033W	HCA4	Helicase CA	DBP4|ECM24|RNA-dependent ATPase HCA4	Verified	inviable
YJL034W	KAR2	KARyogamy	BIP|GRP78|Hsp70 family ATPase KAR2	Verified	inviable
YJL035C	TAD2	tRNA-specific Adenosine Deaminase	tRNA(adenine34) deaminase	Verified	inviable
YJL036W	SNX4	Sorting NeXin	ATG24|CVT13	Verified	viable
YJL037W	IRC18	Increased Recombination Centers	OSW6	Verified	viable
YJL038C	LOH1	Loss Of Heterozygosity	OSW4	Verified	viable
YJL039C	NUP192	NUclear Pore	""	Verified	inviable
YJL041W	NSP1	NucleoSkeletal-like Protein	FG-nucleoporin NSP1	Verified	inviable
YJL042W	MHP1	MAP-Homologous Protein	""	Verified	viable
YJL043W	""	""	""	Uncharacterized	viable
YJL044C	GYP6	Gtpase-activating protein of Ypt6 Protein	GTPase-activating protein GYP6	Verified	viable
YJL045W	SDH9	Succinate DeHydrogenase	SDH1b|succinate dehydrogenase SDH1b	Verified	viable
YJL046W	AIM22	Altered Inheritance rate of Mitochondria	LIP3|putative lipoate--protein ligase|RRG3	Verified	viable
YJL047C	RTT101	Regulator of Ty1 Transposition	CUL8|CULC|cullin RTT101	Verified	viable
YJL048C	UBX6	UBiquitin regulatory X	CUI2	Verified	viable
YJL049W	CHM7	CHarged Multivesicular body protein	""	Uncharacterized	viable
YJL050W	MTR4	Mrna TRansport	ATP-dependent RNA helicase MTR4|DOB1	Verified	inviable
YJL051W	IRC8	Increased Recombination Centers	""	Verified	viable
YJL052W	TDH1	Triose-phosphate DeHydrogenase	GAPDH|GLD3|glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) TDH1	Verified	viable
YJL053W	PEP8	carboxyPEPtidase Y-deficient	GRD6|retromer subunit PEP8|VPS26|VPT4	Verified	viable
YJL054W	TIM54	Translocase of the Inner Mitochondrial membrane	""	Verified	inviable
YJL055W	LOG1	LOnely Guy	""	Verified	viable
YJL056C	ZAP1	Zinc-responsive Activator Protein	ZRG10	Verified	viable
YJL057C	IKS1	""	protein kinase IKS1	Verified	viable
YJL058C	BIT61	Binding partner of Tor2p	""	Verified	viable
YJL059W	YHC3	Yeast Homolog of human Cln3	amino acid transporter YHC3|BTN1	Verified	viable
YJL060W	BNA3	Biosynthesis of Nicotinic Acid	kynurenine--oxoglutarate transaminase	Verified	viable
YJL061W	NUP82	NUclear Pore	HRB187|linker nucleoporin NUP82	Verified	inviable
YJL062W	LAS21	Local Anestheticum Sensitive	GPI7|mannose-ethanolamine phosphotransferase LAS21	Verified	viable
YJL063C	MRPL8	Mitochondrial Ribosomal Protein, Large subunit	bL17m|HRD238|mitochondrial 54S ribosomal protein YmL8|YmL8	Verified	viable
YJL065C	DLS1	Dpb3-Like Subunit of ISW2/yCHRAC complex	""	Verified	viable
YJL066C	MPM1	Mitochondrial Peculiar Membrane protein	""	Verified	viable
YJL068C	""	""	SFGH|S-formylglutathione hydrolase	Verified	viable
YJL069C	UTP18	U Three Protein	""	Verified	inviable
YJL070C	""	""	metallo-dependent hydrolase superfamily protein	Uncharacterized	viable
YJL071W	ARG2	ARGinine requiring	acetyl-CoA:L-glutamate N-acetyltransferase|HRB574	Verified	viable
YJL072C	PSF2	Partner of Sld Five	CDC102|DNA replication protein PSF2	Verified	inviable
YJL073W	JEM1	DnaJ-like protein of the ER Membrane	KAR8	Verified	viable
YJL074C	SMC3	Stability of MiniChromosomes	cohesin subunit SMC3	Verified	inviable
YJL076W	NET1	Nucleolar silencing Establishing factor and Telophase regulator	CFI1|ESC5|SRM8	Verified	inviable
YJL077C	ICS3	Increased Copper Sensitivity	""	Verified	viable
YJL078C	PRY3	Pathogen Related in Yeast	""	Verified	viable
YJL079C	PRY1	Pathogen Related in Yeast	sterol-binding protein	Verified	viable
YJL080C	SCP160	S. cerevisiae protein involved in the Control of Ploidy	""	Verified	viable
YJL081C	ARP4	Actin-Related Protein	ACT3	Verified	inviable
YJL082W	IML2	Increased Minichromosome Loss	""	Verified	viable
YJL083W	TAX4	""	""	Verified	viable
YJL084C	ALY2	Arrestin-Like Yeast protein	ART3	Verified	viable
YJL085W	EXO70	EXOcyst	GTP-Rho binding exocyst subunit EXO70	Verified	inviable
YJL087C	TRL1	tRNA Ligase	LIG1|RLG1|tRNA ligase	Verified	inviable
YJL088W	ARG3	ARGinine requiring	argF|ornithine carbamoyltransferase	Verified	viable
YJL089W	SIP4	SNF1-Interacting Protein	""	Verified	viable
YJL090C	DPB11	DNA Polymerase B (II)	protein kinase activating protein DPB11	Verified	inviable
YJL091C	GWT1	GPI-anchored Wall protein Transfer	glucosaminyl-phosphotidylinositol O-acyltransferase	Verified	inviable
YJL092W	SRS2	Suppressor of Rad Six	DNA helicase SRS2|HPR5|RADH|RADH1	Verified	viable
YJL093C	TOK1	""	DUK1|YKC1|YORK|YPK1	Verified	viable
YJL094C	KHA1	K/H ion Antiporter	""	Verified	viable
YJL095W	BCK1	Bypass of C Kinase	LAS3|mitogen-activated protein kinase kinase kinase BCK1|SAP3|SLK1|SSP31	Verified	viable
YJL096W	MRPL49	Mitochondrial Ribosomal Protein, Large subunit	bL21m|mitochondrial 54S ribosomal protein YmL49|YmL49	Verified	viable
YJL097W	PHS1	PTPLA Homolog involved in Sphingolipid biosynthesis 1	enoyl-CoA hydratase PHS1	Verified	inviable
YJL098W	SAP185	Sit4 Associated Protein	""	Verified	viable
YJL099W	CHS6	CHitin Synthase-related	CSD3	Verified	viable
YJL100W	LSB6	Las Seventeen Binding protein	1-phosphatidylinositol 4-kinase LSB6	Verified	viable
YJL101C	GSH1	glutathione (GSH)	glutamate--cysteine ligase	Verified	viable
YJL102W	MEF2	Mitochondrial Elongation Factor	""	Verified	viable
YJL104W	PAM16	Presequence translocase-Associated Motor	import motor complex subunit PAM16|MIA1|TIM16	Verified	inviable
YJL105W	SET4	SET domain-containing	""	Verified	viable
YJL106W	IME2	Inducer of MEiosis	protein kinase IME2|SME1	Verified	viable
YJL107C	""	""	""	Uncharacterized	viable
YJL108C	PRM10	Pheromone-Regulated Membrane protein	pheromone-regulated protein PRM10	Verified	viable
YJL109C	UTP10	U Three Protein	snoRNA-binding rRNA-processing protein UTP10	Verified	inviable
YJL110C	GZF3	Gata Zinc Finger protein	DEH1|NIL2	Verified	viable
YJL111W	CCT7	Chaperonin Containing TCP-1	chaperonin-containing T-complex subunit CCT7|TCP7	Verified	inviable
YJL112W	MDV1	Mitochondrial DiVision	GAG3|NET2	Verified	viable
YJL115W	ASF1	Anti-Silencing Function	CIA1|nucleosome assembly factor ASF1	Verified	viable
YJL116C	NCA3	Nuclear Control of ATPase	SUN family protein NCA3	Verified	viable
YJL117W	PHO86	PHOsphate metabolism	""	Verified	viable
YJL118W	""	""	""	Verified	viable
YJL121C	RPE1	Ribulose 5-Phosphate Epimerase	EPI1|POS18|ribulose-phosphate 3-epimerase RPE1	Verified	viable
YJL122W	ALB1	Arx1 Little Brother	""	Verified	viable
YJL123C	MTC1	Maintenance of Telomere Capping	""	Verified	viable
YJL124C	LSM1	Like SM	SPB8	Verified	viable
YJL125C	GCD14	General Control Nonderepressible	TRM61|tRNA 1-methyladenosine methyltransferase subunit GCD14	Verified	inviable
YJL126W	NIT2	NITrilase superfamily	putative hydrolase	Verified	viable
YJL127C	SPT10	SuPpressor of Ty	CRE1|SUD1	Verified	viable
YJL128C	PBS2	Polymyxin B Sensitivity	HOG4|mitogen-activated protein kinase kinase PBS2|SFS4|SSK4	Verified	viable
YJL129C	TRK1	TRansport of potassium (K)	""	Verified	viable
YJL130C	URA2	URAcil requiring	bifunctional carbamoylphosphate synthetase/aspartate transcarbamylase	Verified	viable
YJL131C	AIM23	Altered Inheritance rate of Mitochondria	""	Verified	viable
YJL132W	""	""	""	Uncharacterized	viable
YJL133W	MRS3	Mitochondrial RNA Splicing	Fe(2+) transporter	Verified	viable
YJL134W	LCB3	Long-Chain Base	LBP1|sphinganine kinase LCB3|YSR2	Verified	viable
YJL136C	RPS21B	Ribosomal Protein of the Small subunit	eS21|ribosomal 40S subunit protein S21B|S21B|S21e|S26B|YS25	Verified	viable
YJL137C	GLG2	Glycogenin-Like Gene	glycogenin glucosyltransferase GLG2	Verified	viable
YJL138C	TIF2	Translation Initiation Factor	eIF4A|translation initiation factor eIF4A	Verified	viable
YJL139C	YUR1	Yeast Unknown Reading frame	mannosyltransferase YUR1	Verified	viable
YJL140W	RPB4	RNA Polymerase B	B32|CTF15|DNA-directed RNA polymerase II subunit RPB4	Verified	viable
YJL141C	YAK1	Yet Another Kinase	serine/threonine protein kinase YAK1	Verified	viable
YJL143W	TIM17	Translocase of the Inner Mitochondrial membrane	MIM17|MPI2|protein transporter TIM17|SMS1	Verified	inviable
YJL144W	ROQ1	Regulator Of Quality control	""	Verified	viable
YJL145W	SFH5	Sec Fourteen Homolog	""	Verified	viable
YJL146W	IDS2	IME2-Dependent Signaling	""	Verified	viable
YJL147C	SMT1	Suppression of Mitochondrial Translation	MRX5	Uncharacterized	viable
YJL148W	RPA34	RNA Polymerase A	A34.5|CST21|DNA-directed RNA polymerase I subunit RPA34	Verified	viable
YJL149W	DAS1	Dst1-delta 6-Azauracil Sensitivity	DUH1|SCF ubiquitin ligase complex subunit DAS1	Verified	viable
YJL151C	SNA3	Sensitivity to NA+	""	Verified	viable
YJL153C	INO1	INOsitol requiring	APR1|inositol-3-phosphate synthase INO1	Verified	viable
YJL154C	VPS35	Vacuolar Protein Sorting	ENV1|GRD9|retromer subunit VPS35|VPT7	Verified	viable
YJL155C	FBP26	Fructose BisPhosphatase	fructose-2,6-bisphosphatase	Verified	viable
YJL156C	SSY5	Sulfonylurea Sensitive on YPD	RAA3	Verified	inviable
YJL157C	FAR1	Factor ARrest	cyclin-dependent protein serine/threonine kinase inhibiting protein FAR1	Verified	viable
YJL158C	CIS3	CIk1 Suppressing	CCW11|CCW5|PIR4|SCW8	Verified	viable
YJL159W	HSP150	Heat Shock Protein	CCW7|heat shock protein HSP150|ORE1|PIR2	Verified	viable
YJL160C	PIR5	Protein with Internal Repeats	beta-1,3-glucan linked protein	Uncharacterized	viable
YJL161W	FMP33	Found in Mitochondrial Proteome	""	Uncharacterized	viable
YJL162C	JJJ2	J-protein (Type III)	""	Verified	viable
YJL163C	""	""	""	Uncharacterized	viable
YJL164C	TPK1	Takashi's Protein Kinase	cAMP-dependent protein kinase catalytic subunit TPK1|PKA1|SRA3	Verified	viable
YJL165C	HAL5	HALotolerance	protein kinase HAL5	Verified	viable
YJL166W	QCR8	ubiQuinol-cytochrome C oxidoReductase	COR5|ubiquinol--cytochrome-c reductase subunit 8	Verified	viable
YJL167W	ERG20	ERGosterol biosynthesis	bifunctional (2E,6E)-farnesyl diphosphate synthase/dimethylallyltranstransferase|BOT3|FDS1|FPP1	Verified	inviable
YJL168C	SET2	SET domain-containing	EZL1|histone methyltransferase SET2|KMT3	Verified	viable
YJL170C	ASG7	a-Specific Gene	""	Verified	viable
YJL171C	TOH1	TOS One Homolog	""	Verified	viable
YJL172W	CPS1	CarboxyPeptidase yscS	Gly-Xaa carboxypeptidase	Verified	viable
YJL173C	RFA3	Replication Factor A	RPA14|RPA3	Verified	inviable
YJL174W	KRE9	Killer toxin REsistant	""	Verified	inviable
YJL176C	SWI3	SWItching deficient	HAF2|TYE2	Verified	viable
YJL177W	RPL17B	Ribosomal Protein of the Large subunit	L17B|L20B|L22|ribosomal 60S subunit protein L17B|uL22|YL17	Verified	viable
YJL178C	ATG27	AuTophaGy related	ETF1	Verified	viable
YJL179W	PFD1	PreFolDin	GIM6|prefolding complex chaperone subunit	Verified	viable
YJL180C	ATP12	ATP synthase	ATP synthase complex assembly protein ATP12	Verified	viable
YJL181W	RBH1	Ran Binding domain Homolog	RBH1	Uncharacterized	viable
YJL183W	MNN11	MaNNosyltransferase	alpha-1,6-mannosyltransferase	Verified	viable
YJL184W	GON7	""	chromatin DNA-binding EKC/KEOPS complex subunit GON7|LDB6|PCC2	Verified	viable
YJL184W	GON7	""	chromatin DNA-binding EKC/KEOPS complex subunit GON7|LDB6|PCC2	Verified	viable
YJL185C	ATG36	AuTophaGy related	""	Verified	viable
YJL186W	MNN5	MaNNosyltransferase	alpha-1,2-mannosyltransferase MNN5	Verified	viable
YJL187C	SWE1	Saccharomyces WEe1	tyrosine protein kinase SWE1|WEE1	Verified	viable
YJL189W	RPL39	Ribosomal Protein of the Large subunit	eL39|L39|L39e|L46|ribosomal 60S subunit protein L39|RPL46|SPB2|YL40	Verified	viable
YJL190C	RPS22A	Ribosomal Protein of the Small subunit	ribosomal 40S subunit protein S22A|rp50|RPS24|S22A|S24A|S8|uS8|YS22	Verified	viable
YJL191W	RPS14B	Ribosomal Protein of the Small subunit	CRY2|ribosomal 40S subunit protein S14B|rp59B|S11|S14B|uS11	Verified	viable
YJL192C	SOP4	Suppressor Of Pma1-7	EMC7	Verified	viable
YJL193W	""	""	""	Uncharacterized	viable
YJL194W	CDC6	Cell Division Cycle	AAA family ATPase CDC6	Verified	inviable
YJL196C	ELO1	ELOngation defective	fatty acid elongase ELO1	Verified	viable
YJL197W	UBP12	UBiquitin-specific Protease	putative ubiquitin-specific protease UBP12	Verified	viable
YJL198W	PHO90	PHOsphate metabolism	SPX domain-containing inorganic phosphate transporter	Verified	viable
YJL198W	PHO90	PHOsphate metabolism	SPX domain-containing inorganic phosphate transporter	Verified	viable
YJL199C	MBB1	""	""	Uncharacterized	viable
YJL200C	ACO2	ACOnitase	aconitate hydratase ACO2	Verified	viable
YJL201W	ECM25	ExtraCellular Mutant	""	Verified	viable
YJL203W	PRP21	Pre-mRNA Processing	SPP91	Verified	inviable
YJL204C	RCY1	ReCYcling	""	Verified	viable
YJL206C	""	""	""	Uncharacterized	viable
YJL207C	LAA1	Large AP-1 Accessory	""	Verified	viable
YJL208C	NUC1	NUClease	ribonuclease	Verified	viable
YJL209W	CBP1	Cytochrome B mRNA Processing	""	Verified	viable
YJL210W	PEX2	PEroXin	CRT1|PAS5|ubiquitin-protein ligase peroxin 2	Verified	viable
YJL212C	OPT1	OligoPeptide Transporter	DUG4|GSH11|HGT1|oligopeptide transporter OPT1	Verified	viable
YJL213W	""	""	""	Verified	viable
YJL214W	HXT8	HeXose Transporter	hexose transporter HXT8	Verified	viable
YJL216C	IMA5	IsoMAltase	oligo-1,6-glucosidase IMA5	Verified	viable
YJL217W	REE1	REgulation of Enolase	""	Verified	viable
YJL218W	""	""	acetyltransferase	Uncharacterized	viable
YJR001W	AVT1	Amino acid Vacuolar Transport	""	Verified	viable
YJR002W	MPP10	M Phase Phosphoproteins	rRNA-processing protein MPP10	Verified	inviable
YJR003C	MRX12	Mitochondrial oRganization of gene eXpression (MIOREX)	""	Uncharacterized	viable
YJR004C	SAG1	Sexual AGglutination	AG(ALPHA)1	Verified	viable
YJR005W	APL1	clathrin Adaptor Protein complex Large chain	YAP80	Verified	viable
YJR006W	POL31	POLymerase	DNA-directed DNA polymerase delta subunit POL31|HUS2|HYS2|SDP5	Verified	inviable
YJR007W	SUI2	SUppressor of Initiator codon	translation initiation factor eIF2 subunit alpha	Verified	inviable
YJR008W	MHO1	Memo HOmolog	""	Verified	viable
YJR009C	TDH2	Triose-phosphate DeHydrogenase	GAPDH|GLD2|glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) TDH2	Verified	viable
YJR010C-A	SPC1	Signal Peptidase Complex	signal peptidase complex subunit SPC1	Verified	viable
YJR010W	MET3	METhionine requiring	sulfate adenylyltransferase	Verified	viable
YJR011C	""	""	""	Uncharacterized	viable
YJR012C	""	""	""	Uncharacterized	inviable
